Groups:
c_DOUT[7..0] =, c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0],  hex

Data:
time unit: ns, o_sdi, o_sck, p_available, c_XCLK, c_PCLK, c_SCL, c_SDATA, c_HREF, c_DOUT[7..0], c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0], ASYNC_FIFO:fifo|d_available, ASYNC_FIFO:fifo|r_en, ASYNC_FIFO:fifo|w_en, LCD_SPI_CONTROLLER_RUBIK:lcd|LCD_SPI_MASTER_IMPROVED:spi|o_busy, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_DATA, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_GOTO11, LCD_SPI_CONTROLLER_RUBIK:lcd|rst_coord, 
0, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
126915, 1, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126920, 1, 1, 0, 0, 0, 1, 1, 1, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126925, 1, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126930, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
126935, 0, 0, 1, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
126940, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
126945, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
126950, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
126955, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
126960, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
126965, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
126970, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126975, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126980, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126985, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126990, 0, 0, 0, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
126995, 0, 0, 0, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127000, 0, 1, 0, 0, 0, 1, 1, 1, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127005, 0, 1, 0, 0, 0, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127010, 1, 0, 0, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
127015, 1, 0, 1, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
127020, 1, 1, 0, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
127025, 1, 1, 0, 1, 1, 1, 1, 1, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
127030, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127035, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127040, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127045, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127050, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127055, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127060, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127065, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127070, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127075, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127080, 1, 0, 0, 0, 0, 1, 1, 1, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127085, 1, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127090, 1, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127095, 1, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127100, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127105, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127110, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127115, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127120, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127125, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127130, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127135, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127140, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127145, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127150, 0, 1, 1, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
127155, 0, 1, 1, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
127160, 0, 0, 1, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
127165, 0, 0, 1, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
127170, 0, 1, 1, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
127175, 0, 1, 1, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
127180, 1, 0, 1, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
127185, 1, 0, 1, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
127190, 1, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
127195, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
127200, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127205, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127210, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127215, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127220, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127225, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127230, 0, 0, 0, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127235, 0, 0, 0, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127240, 0, 1, 0, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127245, 0, 1, 0, 0, 0, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127250, 0, 0, 0, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
127255, 0, 0, 1, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
127260, 0, 1, 0, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
127265, 0, 1, 0, 1, 1, 1, 1, 1, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
127270, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127275, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127280, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127285, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127290, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127295, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127300, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127305, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127310, 1, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127315, 1, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127320, 1, 1, 0, 0, 0, 1, 1, 1, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127325, 1, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127330, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127335, 0, 0, 1, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
127340, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127345, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127350, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
127355, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
127360, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
127365, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
127370, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127375, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127380, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127385, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127390, 0, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127395, 0, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127400, 0, 0, 0, 0, 0, 1, 1, 1, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127405, 0, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127410, 0, 1, 1, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127415, 0, 1, 1, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127420, 0, 0, 1, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127425, 0, 0, 1, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127430, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127435, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127440, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127445, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127450, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127455, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127460, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127465, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127470, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127475, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127480, 0, 0, 1, 0, 0, 1, 1, 1, C1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127485, 0, 0, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127490, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127495, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127500, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127505, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127510, 0, 1, 1, 0, 0, 1, 1, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127515, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127520, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
127525, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
127530, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
127535, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
127540, 0, 0, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127545, 0, 0, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127550, 1, 0, 0, 0, 0, 1, 1, 1, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127555, 1, 0, 0, 0, 0, 1, 1, 1, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127560, 1, 1, 0, 0, 0, 1, 1, 1, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127565, 1, 1, 0, 0, 0, 1, 1, 1, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127570, 0, 0, 1, 1, 1, 1, 1, 1, E5, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127575, 0, 0, 1, 1, 1, 1, 1, 1, E5, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
127580, 0, 1, 0, 1, 1, 1, 1, 1, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127585, 0, 1, 0, 1, 1, 1, 1, 1, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127590, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127595, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127600, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127605, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127610, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127615, 0, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127620, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127625, 0, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127630, 0, 0, 0, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127635, 0, 0, 0, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127640, 0, 1, 0, 0, 0, 1, 1, 1, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127645, 0, 1, 0, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
127650, 1, 0, 0, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127655, 1, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
127660, 1, 1, 0, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127665, 1, 1, 0, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127670, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127675, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127680, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127685, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
127690, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
127695, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
127700, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
127705, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
127710, 1, 0, 0, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127715, 1, 0, 0, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127720, 0, 0, 0, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127725, 0, 0, 0, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
127730, 0, 1, 0, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
127735, 0, 1, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
127740, 0, 0, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
127745, 0, 0, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
127750, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127755, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127760, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127765, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
127770, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127775, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127780, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
127785, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
